File Created: 	2019-10-02 11.51.20						
Gas Name:	Ar	H2	H2				
2489,000	47,500	0,000	10,253	47,481	0,000	10,266	0,0
2490,045	47,500	0,000	10,253	47,503	0,000	10,244	0,0
2491,090	47,500	0,000	10,253	47,500	0,000	10,247	0,0
2492,040	47,500	0,000	10,253	47,494	0,000	10,231	0,0
2493,085	47,500	0,000	10,253	47,472	0,000	10,241	0,0
2494,036	47,500	0,000	10,253	47,494	0,000	10,244	0,0
2495,080	47,500	0,000	10,253	47,494	0,000	10,269	0,0
2496,031	47,500	0,000	10,253	47,497	0,000	10,266	0,0
2497,076	47,500	0,000	10,253	47,500	0,000	10,253	0,0
2498,025	47,500	0,000	10,253	47,491	0,000	10,228	0,0
2499,071	47,500	0,000	10,253	47,497	0,000	10,253	0,0
2500,020	47,500	0,000	10,253	47,487	0,000	10,238	0,0
2501,065	47,500	0,000	10,253	47,494	0,000	10,238	0,0
2502,015	47,500	0,000	10,253	47,491	0,000	10,241	0,0
2503,060	47,500	0,000	10,253	47,487	0,000	10,231	0,0
2504,010	47,500	0,000	10,253	47,503	0,000	10,238	0,0
2505,055	47,500	0,000	10,253	47,497	0,000	10,244	0,0
2506,005	47,500	0,000	10,253	47,519	0,000	10,247	0,0
2507,050	47,500	0,000	10,253	47,494	0,000	10,241	0,0
2508,001	47,500	0,000	10,253	47,506	0,000	10,253	0,0
2509,045	47,500	0,000	10,253	47,497	0,000	10,253	0,0
2510,090	47,500	0,000	10,253	47,497	0,000	10,244	0,0
2511,040	47,500	0,000	10,253	47,491	0,000	10,244	0,0
2512,085	47,500	0,000	10,253	47,500	0,000	10,234	0,0
2513,036	47,500	0,000	10,253	47,491	0,000	10,241	0,0
2514,081	47,500	0,000	10,253	47,494	0,000	10,234	0,0
2515,031	47,500	0,000	10,253	47,494	0,000	10,234	0,0
2516,075	47,500	0,000	10,253	47,509	0,000	10,250	0,0
2517,025	47,500	0,000	10,253	47,500	0,000	10,247	0,0
2518,070	47,500	0,000	10,253	47,484	0,000	10,234	0,0
2519,020	47,500	0,000	10,253	47,491	0,000	10,238	0,0
2520,065	47,500	0,000	10,253	47,494	0,000	10,238	0,0
2521,015	47,500	0,000	10,253	47,497	0,000	10,244	0,0
2522,060	47,500	0,000	10,253	47,497	0,000	10,253	0,0
2523,010	47,500	0,000	10,253	47,497	0,000	10,231	0,0
2524,055	47,500	0,000	10,253	47,487	0,000	10,259	0,0
2525,006	47,500	0,000	10,253	47,503	0,000	10,247	0,0
2526,050	47,500	0,000	10,253	47,516	0,000	10,234	0,0
2527,001	47,500	0,000	10,253	47,500	0,000	10,238	0,0
2528,045	47,500	0,000	10,253	47,513	0,000	10,247	0,0
2529,090	47,500	0,000	10,253	47,503	0,000	10,253	0,0
2530,040	47,500	0,000	10,253	47,509	0,000	10,244	0,0
2531,085	47,500	0,000	10,253	47,487	0,000	10,241	0,0
2532,036	47,500	0,000	10,253	47,487	0,000	10,262	0,0
2533,080	47,500	0,000	10,253	47,497	0,000	10,238	0,0
2534,030	47,500	0,000	10,253	47,494	0,000	10,238	0,0
2535,075	47,500	0,000	10,253	47,484	0,000	10,256	0,0
2536,025	47,500	0,000	10,253	47,519	0,000	10,269	0,0
2537,070	47,500	0,000	10,253	47,494	0,000	10,244	0,0
2538,020	47,500	0,000	10,253	47,503	0,000	10,253	0,0
2539,066	47,500	0,000	10,253	47,509	0,000	10,253	0,0
2540,015	47,500	0,000	10,253	47,500	0,000	10,228	0,0
2541,060	47,500	0,000	10,253	47,497	0,000	10,241	0,0
2542,010	47,500	0,000	10,253	47,500	0,000	10,250	0,0
2543,056	47,500	0,000	10,253	47,494	0,000	10,241	0,0
2544,006	47,500	0,000	10,253	47,497	0,000	10,256	0,0
2545,050	47,500	0,000	10,253	47,497	0,000	10,231	0,0
2546,000	47,500	0,000	10,253	47,491	0,000	10,253	0,0
2547,046	47,500	0,000	10,253	47,506	0,000	10,247	0,0
2548,090	47,500	0,000	10,253	47,509	0,000	10,247	0,0
2549,040	47,500	0,000	10,253	47,497	0,000	10,216	0,0
2550,085	47,500	0,000	10,253	47,494	0,000	10,244	0,0
2551,036	47,500	0,000	10,253	47,500	0,000	10,216	0,0
2552,080	47,500	0,000	10,253	47,503	0,000	10,241	0,0
2553,031	47,500	0,000	10,253	47,503	0,000	10,241	0,0
2554,075	47,500	0,000	10,253	47,494	0,000	10,250	0,0
2555,025	47,500	0,000	10,253	47,503	0,000	10,250	0,0
2556,070	47,500	0,000	10,253	47,478	0,000	10,250	0,0
2557,020	47,500	0,000	10,253	47,516	0,000	10,256	0,0
2558,065	47,500	0,000	10,253	47,494	0,000	10,247	0,0
2559,015	47,500	0,000	10,253	47,497	0,000	10,238	0,0
2560,060	47,500	0,000	10,253	47,497	0,000	10,247	0,0
2561,010	47,500	0,000	10,253	47,500	0,000	10,234	0,0
2562,056	47,500	0,000	10,253	47,509	0,000	10,234	0,0
2563,005	47,500	0,000	10,253	47,500	0,000	10,259	0,0
2564,050	47,500	0,000	10,253	47,503	0,000	10,253	0,0
2565,000	47,500	0,000	10,253	47,491	0,000	10,247	0,0
2566,045	47,500	0,000	10,253	47,494	0,000	10,259	0,0
2567,090	47,500	0,000	10,253	47,506	0,000	10,250	0,0
2568,040	47,500	0,000	10,253	47,491	0,000	10,253	0,0
2569,085	47,500	0,000	10,253	47,497	0,000	10,241	0,0
2570,035	47,500	0,000	10,253	47,494	0,000	10,256	0,0
2571,080	47,500	0,000	10,253	47,509	0,000	10,234	0,0
2572,030	47,500	0,000	10,253	47,497	0,000	10,253	0,0
2573,076	47,500	0,000	10,253	47,509	0,000	10,262	0,0
2574,025	47,500	0,000	10,253	47,500	0,000	10,244	0,0
2575,070	47,500	0,000	10,253	47,513	0,000	10,228	0,0
2576,020	47,500	0,000	10,253	47,500	0,000	10,253	0,0
2577,065	47,500	0,000	10,253	47,487	0,000	10,247	0,0
2578,016	47,500	0,000	10,253	47,481	0,000	10,253	0,0
2579,060	47,500	0,000	10,253	47,491	0,000	10,228	0,0
2580,010	47,500	0,000	10,253	47,503	0,000	10,241	0,0
2581,055	47,500	0,000	10,253	47,513	0,000	10,275	0,0
2582,005	50,000	0,000	0,000	48,072	0,000	5,334	0,0
2583,051	50,000	0,000	0,000	49,081	0,000	0,000	0,0
2584,001	50,000	0,000	0,000	49,725	0,094	0,000	0,0
2585,046	50,000	0,000	0,000	49,897	0,153	0,000	0,0
2586,090	50,000	0,000	0,000	49,953	0,000	0,000	0,0
2587,040	50,000	0,000	0,000	49,987	0,000	0,000	0,0
2588,085	50,000	0,000	0,000	50,000	0,000	0,000	0,0
2589,036	50,000	0,000	0,000	49,997	0,000	0,000	0,0
2590,080	50,000	0,000	0,000	49,991	0,000	0,003	0,0
2591,030	50,000	0,000	0,000	49,997	0,000	0,159	0,0
2592,075	50,000	0,000	0,000	49,997	0,000	0,303	0,0
2593,025	50,000	0,000	0,000	50,000	0,000	0,453	0,0
2594,070	50,000	0,000	0,000	49,991	0,000	0,500	0,0
2595,020	50,000	0,000	0,000	50,013	0,000	0,556	0,0
2596,065	50,000	0,000	0,000	50,013	0,000	0,575	0,0
2597,016	50,000	0,000	0,000	50,006	0,000	0,622	0,0
2598,060	50,000	0,000	0,000	50,003	0,000	0,656	0,0
2599,010	50,000	0,000	0,000	49,994	0,000	0,625	0,0
2600,056	50,000	0,000	0,000	50,006	0,000	0,637	0,0
2601,005	50,000	0,000	0,000	49,981	0,000	0,650	0,0
2602,051	50,000	0,000	0,000	49,997	0,000	0,631	0,0
2603,000	50,000	0,000	0,000	50,006	0,000	0,619	0,0
2604,045	50,000	0,000	0,000	49,994	0,000	0,625	0,0
2605,090	50,000	0,000	0,000	49,991	0,000	0,594	0,0
2606,040	50,000	0,000	0,000	49,994	0,000	0,622	0,0
2607,085	50,000	0,000	0,000	50,000	0,000	0,606	0,0
2608,036	50,000	0,000	0,000	49,994	0,000	0,616	0,0
2609,080	50,000	0,000	0,000	50,006	0,000	0,578	0,0
2610,031	50,000	0,000	0,000	49,994	0,000	0,600	0,0
2611,075	50,000	0,000	0,000	50,006	0,000	0,600	0,0
2612,025	50,000	0,000	0,000	49,994	0,000	0,613	0,0
2613,070	50,000	0,000	0,000	49,991	0,000	0,544	0,0
2614,020	50,000	0,000	0,000	49,994	0,000	0,566	0,0
2615,065	50,000	0,000	0,000	49,987	0,000	0,584	0,0
2616,015	50,000	0,000	0,000	50,006	0,000	0,537	0,0
2617,060	50,000	0,000	0,000	50,000	0,000	0,562	0,0
2618,010	50,000	0,000	0,000	50,009	0,000	0,556	0,0
2619,055	50,000	0,000	0,000	50,003	0,000	0,572	0,0
2620,005	50,000	0,000	0,000	49,997	0,000	0,506	0,0
2621,051	50,000	0,000	0,000	49,987	0,000	0,556	0,0
2622,000	50,000	0,000	0,000	49,994	0,000	0,547	0,0
2623,045	50,000	0,000	0,000	50,009	0,000	0,516	0,0
2624,090	50,000	0,000	0,000	49,997	0,000	0,531	0,0
2625,040	50,000	0,000	0,000	49,991	0,000	0,522	0,0
2626,085	50,000	0,000	0,000	50,003	0,000	0,500	0,0
2627,035	50,000	0,000	0,000	49,994	0,000	0,509	0,0
2628,080	50,000	0,000	0,000	49,994	0,000	0,500	0,0
2629,030	50,000	0,000	0,000	49,991	0,000	0,497	0,0
2630,076	50,000	0,000	0,000	50,009	0,000	0,481	0,0
2631,025	50,000	0,000	0,000	49,981	0,000	0,481	0,0
2632,070	50,000	0,000	0,000	49,994	0,000	0,466	0,0
2633,021	50,000	0,000	0,000	50,006	0,000	0,469	0,0
2634,065	50,000	0,000	0,000	49,984	0,000	0,456	0,0
2635,015	50,000	0,000	0,000	50,003	0,000	0,484	0,0
2636,061	50,000	0,000	0,000	49,997	0,000	0,503	0,0
2637,010	50,000	0,000	0,000	50,000	0,000	0,466	0,0
2638,055	50,000	0,000	0,000	50,000	0,000	0,459	0,0
2639,006	50,000	0,000	0,000	49,994	0,000	0,459	0,0
2640,050	50,000	0,000	0,000	50,000	0,000	0,450	0,0
2641,000	50,000	0,000	0,000	49,994	0,000	0,456	0,0
2642,045	50,000	0,000	0,000	49,997	0,000	0,456	0,0
2643,090	50,000	0,000	0,000	50,016	0,000	0,469	0,0
2644,040	50,000	0,000	0,000	50,003	0,000	0,453	0,0
2645,085	50,000	0,000	0,000	49,994	0,000	0,434	0,0
2646,035	50,000	0,000	0,000	50,006	0,000	0,422	0,0
2647,080	50,000	0,000	0,000	49,987	0,000	0,431	0,0
2648,030	50,000	0,000	0,000	50,013	0,000	0,456	0,0
2649,075	50,000	0,000	0,000	49,997	0,000	0,394	0,0
2650,025	50,000	0,000	0,000	50,003	0,000	0,406	0,0
2651,071	50,000	0,000	0,000	50,006	0,000	0,409	0,0
2652,020	50,000	0,000	0,000	50,013	0,000	0,378	0,0
2653,065	50,000	0,000	0,000	49,994	0,000	0,431	0,0
2654,015	50,000	0,000	0,000	49,984	0,000	0,453	0,0
2655,060	50,000	0,000	0,000	49,984	0,000	0,388	0,0
2656,010	50,000	0,000	0,000	50,000	0,000	0,425	0,0
2657,055	50,000	0,000	0,000	49,997	0,000	0,397	0,0
2658,006	50,000	0,000	0,000	49,991	0,000	0,412	0,0
2659,050	50,000	0,000	0,000	50,000	0,000	0,400	0,0
2660,000	50,000	0,000	0,000	49,994	0,000	0,403	0,0
2661,045	50,000	0,000	0,000	50,000	0,000	0,397	0,0
2662,091	50,000	0,000	0,000	49,991	0,000	0,375	0,0
2663,041	50,000	0,000	0,000	49,994	0,000	0,384	0,0
2664,085	50,000	0,000	0,000	49,997	0,000	0,366	0,0
2665,036	50,000	0,000	0,000	49,978	0,000	0,400	0,0
2666,080	50,000	0,000	0,000	49,997	0,000	0,388	0,0
2667,031	50,000	0,000	0,000	50,016	0,000	0,422	0,0
2668,075	50,000	0,000	0,000	50,000	0,000	0,391	0,0
2669,025	50,000	0,000	0,000	50,006	0,000	0,388	0,0
2670,071	50,000	0,000	0,000	49,997	0,000	0,369	0,0
2671,020	50,000	0,000	0,000	50,000	0,000	0,400	0,0
2672,065	50,000	0,000	0,000	49,984	0,000	0,372	0,0
2673,015	50,000	0,000	0,000	50,000	0,000	0,356	0,0
2674,060	50,000	0,000	0,000	50,003	0,000	0,375	0,0
2675,010	50,000	0,000	0,000	50,000	0,000	0,362	0,0
2676,055	50,000	0,000	0,000	49,994	0,000	0,403	0,0
2677,005	50,000	0,000	0,000	49,991	0,000	0,369	0,0
2678,051	50,000	0,000	0,000	49,997	0,000	0,359	0,0
2679,000	50,000	0,000	0,000	49,994	0,000	0,353	0,0
2680,046	50,000	0,000	0,000	49,991	0,000	0,359	0,0
2681,090	50,000	0,000	0,000	49,984	0,000	0,344	0,0
2682,041	50,000	0,000	0,000	49,987	0,000	0,341	0,0
2683,085	50,000	0,000	0,000	50,009	0,000	0,375	0,0
2684,035	50,000	0,000	0,000	49,981	0,000	0,344	0,0
2685,081	50,000	0,000	0,000	49,987	0,000	0,328	0,0
2686,030	50,000	0,000	0,000	49,997	0,000	0,356	0,0
2687,076	50,000	0,000	0,000	50,006	0,000	0,322	0,0
2688,025	50,000	0,000	0,000	49,991	0,000	0,338	0,0
2689,070	50,000	0,000	0,000	49,997	0,000	0,356	0,0
2690,021	50,000	0,000	0,000	50,009	0,000	0,322	0,0
2691,065	50,000	0,000	0,000	50,003	0,000	0,362	0,0
2692,015	50,000	0,000	0,000	49,997	0,000	0,353	0,0
2693,061	50,000	0,000	0,000	50,013	0,000	0,344	0,0
2694,010	50,000	0,000	0,000	50,006	0,000	0,325	0,0
2695,055	50,000	0,000	0,000	49,991	0,000	0,319	0,0
2696,005	50,000	0,000	0,000	49,997	0,000	0,353	0,0
2697,050	50,000	0,000	0,000	49,987	0,000	0,353	0,0
2698,000	50,000	0,000	0,000	50,009	0,000	0,334	0,0
2699,045	50,000	0,000	0,000	50,009	0,000	0,338	0,0
2700,091	50,000	0,000	0,000	50,000	0,000	0,344	0,0
2701,040	50,000	0,000	0,000	50,006	0,000	0,347	0,0
2702,085	50,000	0,000	0,000	49,994	0,000	0,300	0,0
2703,035	50,000	0,000	0,000	49,994	0,000	0,328	0,0
2704,080	50,000	0,000	0,000	49,991	0,000	0,316	0,0
2705,030	50,000	0,000	0,000	50,006	0,000	0,325	0,0
2706,076	50,000	0,000	0,000	50,006	0,000	0,350	0,0
2707,025	50,000	0,000	0,000	50,003	0,000	0,297	0,0
2708,071	50,000	0,000	0,000	49,997	0,000	0,309	0,0
2709,020	50,000	0,000	0,000	49,994	0,000	0,344	0,0
2710,065	50,000	0,000	0,000	49,994	0,000	0,328	0,0
2711,016	50,000	0,000	0,000	50,006	0,000	0,334	0,0
2712,060	50,000	0,000	0,000	49,991	0,000	0,328	0,0
2713,010	50,000	0,000	0,000	49,997	0,000	0,319	0,0
2714,056	50,000	0,000	0,000	50,000	0,000	0,350	0,0
2715,005	50,000	0,000	0,000	50,013	0,000	0,331	0,0
2716,050	50,000	0,000	0,000	49,997	0,000	0,347	0,0
2717,000	50,000	0,000	0,000	50,013	0,000	0,341	0,0
2718,045	50,000	0,000	0,000	50,016	0,000	0,306	0,0
2719,090	50,000	0,000	0,000	50,000	0,000	0,325	0,0
2720,040	50,000	0,000	0,000	50,000	0,000	0,325	0,0
2721,085	50,000	0,000	0,000	50,006	0,000	0,312	0,0
2722,036	50,000	0,000	0,000	50,006	0,000	0,312	0,0
2723,080	50,000	0,000	0,000	49,984	0,000	0,291	0,0
2724,030	50,000	0,000	0,000	50,013	0,000	0,278	0,0
2725,075	50,000	0,000	0,000	50,009	0,000	0,309	0,0
2726,025	50,000	0,000	0,000	50,009	0,000	0,291	0,0
2727,070	50,000	0,000	0,000	50,009	0,000	0,316	0,0
2728,020	50,000	0,000	0,000	49,994	0,000	0,331	0,0
2729,065	50,000	0,000	0,000	50,000	0,000	0,359	0,0
2730,015	50,000	0,000	0,000	50,013	0,000	0,341	0,0
2731,060	50,000	0,000	0,000	49,994	0,000	0,309	0,0
2732,010	50,000	0,000	0,000	49,994	0,000	0,300	0,0
2733,056	50,000	0,000	0,000	49,997	0,000	0,338	0,0
2734,005	50,000	0,000	0,000	49,994	0,000	0,322	0,0
2735,050	50,000	0,000	0,000	49,997	0,000	0,328	0,0
2736,001	50,000	0,000	0,000	49,997	0,000	0,303	0,0
2737,045	50,000	0,000	0,000	49,997	0,000	0,312	0,0
2738,091	50,000	0,000	0,000	50,003	0,000	0,316	0,0
2739,040	50,000	0,000	0,000	49,987	0,000	0,316	0,0
2740,085	50,000	0,000	0,000	49,994	0,000	0,338	0,0
2741,035	50,000	0,000	0,000	49,991	0,000	0,281	0,0
2742,080	50,000	0,000	0,000	49,991	0,000	0,309	0,0
2743,030	50,000	0,000	0,000	50,016	0,000	0,272	0,0
2744,075	50,000	0,000	0,000	49,984	0,000	0,306	0,0
2745,025	50,000	0,000	0,000	49,991	0,000	0,281	0,0
2746,070	50,000	0,000	0,000	50,013	0,000	0,316	0,0
2747,020	50,000	0,000	0,000	50,016	0,000	0,312	0,0
2748,065	50,000	0,000	0,000	50,000	0,000	0,309	0,0
2749,015	50,000	0,000	0,000	50,003	0,000	0,303	0,0
2750,060	50,000	0,000	0,000	49,981	0,000	0,319	0,0
2751,010	50,000	0,000	0,000	50,009	0,000	0,316	0,0
2752,056	50,000	0,000	0,000	49,994	0,000	0,291	0,0
2753,005	50,000	0,000	0,000	50,006	0,000	0,303	0,0
2754,051	50,000	0,000	0,000	50,019	0,000	0,263	0,0
2755,001	50,000	0,000	0,000	49,997	0,000	0,325	0,0
2756,045	50,000	0,000	0,000	50,000	0,000	0,269	0,0
2757,090	50,000	0,000	0,000	49,984	0,000	0,297	0,0
2758,040	50,000	0,000	0,000	50,009	0,000	0,303	0,0
2759,085	50,000	0,000	0,000	49,997	0,000	0,325	0,0
2760,036	50,000	0,000	0,000	50,009	0,000	0,306	0,0
2761,080	50,000	0,000	0,000	49,991	0,000	0,303	0,0
2762,031	50,000	0,000	0,000	49,984	0,000	0,269	0,0
2763,076	50,000	0,000	0,000	50,009	0,000	0,272	0,0
2764,025	50,000	0,000	0,000	50,000	0,000	0,300	0,0
2765,070	50,000	0,000	0,000	50,019	0,000	0,281	0,0
2766,020	50,000	0,000	0,000	50,000	0,000	0,300	0,0
2767,065	50,000	0,000	0,000	50,000	0,000	0,300	0,0
2768,015	50,000	0,000	0,000	50,000	0,000	0,303	0,0
2769,060	50,000	0,000	0,000	50,009	0,000	0,300	0,0
2770,010	50,000	0,000	0,000	50,000	0,000	0,287	0,0
2771,056	50,000	0,000	0,000	49,994	0,000	0,263	0,0
2772,006	50,000	0,000	0,000	50,019	0,000	0,306	0,0
2773,050	50,000	0,000	0,000	49,987	0,000	0,259	0,0
2774,000	50,000	0,000	0,000	49,991	0,000	0,287	0,0
2775,045	50,000	0,000	0,000	49,994	0,000	0,278	0,0
2776,090	50,000	0,000	0,000	50,000	0,000	0,272	0,0
2777,040	50,000	0,000	0,000	50,013	0,000	0,291	0,0
2778,086	50,000	0,000	0,000	49,984	0,000	0,297	0,0
2779,035	50,000	0,000	0,000	50,009	0,000	0,278	0,0
2780,080	50,000	0,000	0,000	49,984	0,000	0,284	0,0
2781,031	50,000	0,000	0,000	49,984	0,000	0,250	0,0
2782,075	50,000	0,000	0,000	49,994	0,000	0,284	0,0
2783,025	50,000	0,000	0,000	49,975	0,000	0,228	0,0
2784,070	50,000	0,000	0,000	49,991	0,000	0,256	0,0
2785,021	50,000	0,000	0,000	50,003	0,000	0,266	0,0
2786,065	50,000	0,000	0,000	50,006	0,000	0,287	0,0
2787,015	50,000	0,000	0,000	49,997	0,000	0,275	0,0
2788,060	50,000	0,000	0,000	49,997	0,000	0,284	0,0
2789,010	50,000	0,000	0,000	50,006	0,000	0,281	0,0
2790,056	50,000	0,000	0,000	50,000	0,000	0,284	0,0
2791,006	50,000	0,000	0,000	49,991	0,000	0,287	0,0
2792,051	50,000	0,000	0,000	49,991	0,000	0,303	0,0
2793,000	50,000	0,000	0,000	49,997	0,000	0,269	0,0
2794,046	50,000	0,000	0,000	49,991	0,000	0,272	0,0
2795,090	50,000	0,000	0,000	50,013	0,000	0,269	0,0
2796,040	50,000	0,000	0,000	50,009	0,000	0,272	0,0
2797,086	50,000	0,000	0,000	49,987	0,000	0,266	0,0
2798,036	50,000	0,000	0,000	49,984	0,000	0,275	0,0
2799,080	50,000	0,000	0,000	49,997	0,000	0,250	0,0
2800,031	50,000	0,000	0,000	49,997	0,000	0,241	0,0
2801,075	50,000	0,000	0,000	49,997	0,000	0,244	0,0
2802,026	50,000	0,000	0,000	49,994	0,000	0,278	0,0
2803,070	50,000	0,000	0,000	49,991	0,000	0,287	0,0
2804,020	50,000	0,000	0,000	50,000	0,000	0,253	0,0
2805,065	50,000	0,000	0,000	49,997	0,000	0,275	0,0
2806,015	50,000	0,000	0,000	50,000	0,000	0,309	0,0
2807,060	50,000	0,000	0,000	50,003	0,000	0,269	0,0
2808,010	50,000	0,000	0,000	49,997	0,000	0,281	0,0
2809,055	50,000	0,000	0,000	50,003	0,000	0,234	0,0
2810,005	50,000	0,000	0,000	49,987	0,000	0,259	0,0
2811,051	50,000	0,000	0,000	49,987	0,000	0,269	0,0
2812,001	50,000	0,000	0,000	49,994	0,000	0,259	0,0
2813,045	50,000	0,000	0,000	50,006	0,000	0,281	0,0
2814,090	50,000	0,000	0,000	50,006	0,000	0,263	0,0
2815,040	50,000	0,000	0,000	49,997	0,000	0,278	0,0
2816,086	50,000	0,000	0,000	50,016	0,000	0,228	0,0
2817,036	50,000	0,000	0,000	50,006	0,000	0,269	0,0
2818,080	50,000	0,000	0,000	49,981	0,000	0,284	0,0
2819,031	50,000	0,000	0,000	50,006	0,000	0,266	0,0
2820,075	50,000	0,000	0,000	49,975	0,000	0,272	0,0
2821,025	50,000	0,000	0,000	50,013	0,000	0,275	0,0
2822,070	50,000	0,000	0,000	50,003	0,000	0,275	0,0
2823,021	50,000	0,000	0,000	50,003	0,000	0,284	0,0
2824,065	50,000	0,000	0,000	49,987	0,000	0,253	0,0
2825,015	50,000	0,000	0,000	50,003	0,000	0,275	0,0
2826,060	50,000	0,000	0,000	50,000	0,000	0,287	0,0
2827,010	50,000	0,000	0,000	49,997	0,000	0,278	0,0
2828,055	50,000	0,000	0,000	49,991	0,000	0,244	0,0
2829,005	50,000	0,000	0,000	49,978	0,000	0,263	0,0
2830,050	50,000	0,000	0,000	49,987	0,000	0,244	0,0
2831,000	50,000	0,000	0,000	50,009	0,000	0,263	0,0
2832,045	50,000	0,000	0,000	49,997	0,000	0,272	0,0
2833,090	50,000	0,000	0,000	50,000	0,000	0,272	0,0
2834,040	50,000	0,000	0,000	50,009	0,000	0,234	0,0
2835,086	50,000	0,000	0,000	50,000	0,000	0,253	0,0
2836,035	50,000	0,000	0,000	49,975	0,000	0,266	0,0
2837,080	50,000	0,000	0,000	49,997	0,000	0,275	0,0
2838,030	50,000	0,000	0,000	49,981	0,000	0,263	0,0
2839,075	50,000	0,000	0,000	49,994	0,000	0,284	0,0
2840,025	50,000	0,000	0,000	49,997	0,000	0,272	0,0
2841,071	50,000	0,000	0,000	49,994	0,000	0,256	0,0
2842,020	50,000	0,000	0,000	49,997	0,000	0,241	0,0
2843,065	50,000	0,000	0,000	50,000	0,000	0,275	0,0
2844,015	50,000	0,000	0,000	50,000	0,000	0,234	0,0
2845,061	50,000	0,000	0,000	49,981	0,000	0,253	0,0
2846,010	50,000	0,000	0,000	49,997	0,000	0,269	0,0
2847,056	50,000	0,000	0,000	50,003	0,000	0,259	0,0
2848,006	50,000	0,000	0,000	49,997	0,000	0,253	0,0
2849,050	50,000	0,000	0,000	49,994	0,000	0,244	0,0
2850,000	50,000	0,000	0,000	49,997	0,000	0,275	0,0
2851,045	50,000	0,000	0,000	49,991	0,000	0,259	0,0
2852,090	50,000	0,000	0,000	50,009	0,000	0,219	0,0
2853,040	50,000	0,000	0,000	49,984	0,000	0,247	0,0
2854,086	50,000	0,000	0,000	49,997	0,000	0,237	0,0
2855,035	50,000	0,000	0,000	50,003	0,000	0,272	0,0
2856,080	50,000	0,000	0,000	50,000	0,000	0,266	0,0
2857,030	50,000	0,000	0,000	50,003	0,000	0,266	0,0
2858,075	50,000	0,000	0,000	50,000	0,000	0,294	0,0
2859,025	50,000	0,000	0,000	50,003	0,000	0,253	0,0
2860,071	50,000	0,000	0,000	50,013	0,000	0,259	0,0
2861,020	50,000	0,000	0,000	50,003	0,000	0,244	0,0
2862,065	50,000	0,000	0,000	49,991	0,000	0,250	0,0
2863,015	50,000	0,000	0,000	49,994	0,000	0,234	0,0
2864,060	50,000	0,000	0,000	49,997	0,000	0,247	0,0
2865,010	50,000	0,000	0,000	50,000	0,000	0,256	0,0
2866,056	50,000	0,000	0,000	49,997	0,000	0,237	0,0
2867,005	50,000	0,000	0,000	50,006	0,000	0,244	0,0
2868,051	50,000	0,000	0,000	50,003	0,000	0,250	0,0
2869,001	50,000	0,000	0,000	50,000	0,000	0,291	0,0
2870,046	50,000	0,000	0,000	49,991	0,000	0,281	0,0
2871,091	50,000	0,000	0,000	49,991	0,000	0,256	0,0
2872,040	50,000	0,000	0,000	49,997	0,000	0,256	0,0
2873,085	50,000	0,000	0,000	50,003	0,000	0,216	0,0
2874,035	50,000	0,000	0,000	50,009	0,000	0,244	0,0
2875,081	50,000	0,000	0,000	50,003	0,000	0,263	0,0
2876,031	50,000	0,000	0,000	49,978	0,000	0,219	0,0
2877,075	50,000	0,000	0,000	50,000	0,000	0,281	0,0
2878,025	50,000	0,000	0,000	49,972	0,000	0,269	0,0
2879,070	50,000	0,000	0,000	49,987	0,000	0,247	0,0
2880,020	50,000	0,000	0,000	50,016	0,000	0,234	0,0
2881,065	50,000	0,000	0,000	50,006	0,000	0,231	0,0
2882,015	50,000	0,000	0,000	49,994	0,000	0,272	0,0
2883,060	50,000	0,000	0,000	50,000	0,000	0,256	0,0
2884,010	50,000	0,000	0,000	49,991	0,000	0,256	0,0
2885,056	50,000	0,000	0,000	49,984	0,000	0,250	0,0
2886,006	50,000	0,000	0,000	50,003	0,000	0,256	0,0
2887,051	50,000	0,000	0,000	50,000	0,000	0,225	0,0
2888,000	50,000	0,000	0,000	50,000	0,000	0,231	0,0
2889,045	50,000	0,000	0,000	49,994	0,000	0,241	0,0
2890,091	50,000	0,000	0,000	49,984	0,000	0,237	0,0
2891,040	50,000	0,000	0,000	49,987	0,000	0,231	0,0
2892,085	50,000	0,000	0,000	49,994	0,000	0,253	0,0
2893,035	50,000	0,000	0,000	49,984	0,000	0,256	0,0
2894,080	50,000	0,000	0,000	50,009	0,000	0,263	0,0
2895,030	50,000	0,000	0,000	50,000	0,000	0,256	0,0
2896,075	50,000	0,000	0,000	50,006	0,000	0,228	0,0
2897,025	50,000	0,000	0,000	50,000	0,000	0,244	0,0
2898,071	50,000	0,000	0,000	49,997	0,000	0,231	0,0
2899,020	50,000	0,000	0,000	49,997	0,000	0,228	0,0
2900,065	50,000	0,000	0,000	50,016	0,000	0,244	0,0
2901,015	50,000	0,000	0,000	50,019	0,000	0,234	0,0
2902,060	50,000	0,000	0,000	50,013	0,000	0,222	0,0
2903,010	50,000	0,000	0,000	49,994	0,000	0,237	0,0
2904,056	50,000	0,000	0,000	49,997	0,000	0,263	0,0
2905,005	50,000	0,000	0,000	49,997	0,000	0,234	0,0
2906,050	50,000	0,000	0,000	50,009	0,000	0,237	0,0
2907,000	50,000	0,000	0,000	49,981	0,000	0,250	0,0
2908,045	50,000	0,000	0,000	49,991	0,000	0,253	0,0
2909,091	50,000	0,000	0,000	50,000	0,000	0,231	0,0
2910,040	50,000	0,000	0,000	50,019	0,000	0,247	0,0
2911,085	50,000	0,000	0,000	49,997	0,000	0,247	0,0
